"id","code","name"
"ocupacao_1065","354820","Organizador de evento"
"ocupacao_1066","371105","Auxiliar de biblioteca"
"ocupacao_1067","371110","Técnico em biblioteconomia"
"ocupacao_1068","371205","Colecionador de selos e moedas"
"ocupacao_1069","371210","Técnico em museologia"
"ocupacao_1070","371305","Técnico em programação visual"
"ocupacao_1071","371310","Técnico gráfico"
"ocupacao_1072","371405","Recreador de acantonamento"
"ocupacao_1073","371410","Recreador"
"ocupacao_1074","372105","Diretor de fotografia"
"ocupacao_1075","372110","Iluminador (televisão)"
"ocupacao_1076","372115","Operador de câmera de televisão"
"ocupacao_1077","372205","Operador de rede de teleprocessamento"
"ocupacao_1078","372210","Radiotelegrafista"
"ocupacao_1079","373110","Operador de central de rádio"
"ocupacao_1080","373115","Operador de externa (rádio)"
"ocupacao_1081","373120","Operador de gravação de rádio"
"ocupacao_1082","373125","Operador de transmissor de rádio"
"ocupacao_1083","373105","Operador de áudio de continuidade (rádio)"
"ocupacao_1084","373220","Supervisor técnico operacional de sistemas de televisão e produtoras de vídeo"
"ocupacao_1085","373205","Técnico em operação de equipamentos de produção para televisão  e produtoras de vídeo"
"ocupacao_1086","373210","Técnico em operação de equipamento de exibição de televisão"
"ocupacao_1087","373215","Técnico em operação de equipamentos de transmissão/recepção de televisão"
"ocupacao_1088","374140","Microfonista"
"ocupacao_1089","374110","Técnico em instalação de equipamentos de áudio"
"ocupacao_1090","374115","Técnico em masterização de áudio"
"ocupacao_1091","374105","Técnico em gravação de áudio"
"ocupacao_1092","374135","Projetista de sistemas de áudio"
"ocupacao_1093","374130","Técnico em mixagem de áudio"
"ocupacao_1094","374125","Técnico em sonorização"
"ocupacao_1095","374120","Projetista de som"
"ocupacao_1096","374205","Cenotécnico (cinema, vídeo, televisão, teatro e espetáculos)"
"ocupacao_1097","374215","Maquinista de teatro e espetáculos"
"ocupacao_1098","374210","Maquinista de cinema e vídeo"
"ocupacao_1099","374305","Operador de projetor cinematográfico"
"ocupacao_1100","374310","Operador-mantenedor de projetor cinematográfico"
"ocupacao_1101","374405","Editor de tv  e vídeo"
"ocupacao_1102","374410","Finalizador de filmes"
"ocupacao_1103","374420","Montador de filmes"
"ocupacao_1104","374415","Finalizador de vídeo"
"ocupacao_1105","375105","Designer de interiores"
"ocupacao_1106","375110","Designer de vitrines"
"ocupacao_1107","375115","Visual merchandiser"
"ocupacao_1108","375120","Decorador de eventos"
"ocupacao_1109","376110","Dançarino popular"
"ocupacao_1110","376105","Dançarino tradicional"
"ocupacao_1111","376250","Titeriteiro"
"ocupacao_1112","376255","Trapezista"
"ocupacao_1113","376240","Malabarista"
"ocupacao_1114","376235","Mágico"
"ocupacao_1115","376230","Equilibrista"
"ocupacao_1116","376225","Domador de animais (circense)"
"ocupacao_1117","376220","Contorcionista"
"ocupacao_1118","376215","Artista de circo (outros)"
"ocupacao_1119","376210","Artista aéreo"
"ocupacao_1120","376205","Acrobata"
"ocupacao_1121","376245","Palhaço"
"ocupacao_1122","376310","Apresentador de festas populares"
"ocupacao_1123","376315","Apresentador de programas de rádio"
"ocupacao_1124","376320","Apresentador de programas de televisão"
"ocupacao_1125","376325","Apresentador de circo"
"ocupacao_1126","376305","Apresentador de eventos"
"ocupacao_1127","376410","Modelo de modas"
"ocupacao_1128","376415","Modelo publicitário"
"ocupacao_1129","376405","Modelo artístico"
"ocupacao_1130","377130","Jóquei"
"ocupacao_1131","377125","Atleta profissional de tênis"
"ocupacao_1132","377120","Atleta profissional de luta"
"ocupacao_1133","377115","Atleta profissional de golfe"
"ocupacao_1134","377145","Pugilista"
"ocupacao_1135","377105","Atleta profissional (outras modalidades)"
"ocupacao_1136","377135","Piloto de competição automobilística"
"ocupacao_1137","377140","Profissional de atletismo"
"ocupacao_1138","377110","Atleta profissional de futebol"
"ocupacao_1139","377205","Árbitro desportivo"
"ocupacao_1140","377210","Árbitro de atletismo"
"ocupacao_1141","377215","Árbitro de basquete"
"ocupacao_1142","377220","Árbitro de futebol"
"ocupacao_1143","377225","Árbitro de futebol de salão"
"ocupacao_1144","377230","Árbitro de judô"
"ocupacao_1145","377235","Árbitro de karatê"
"ocupacao_1146","377240","Árbitro de poló aquático"
"ocupacao_1147","377245","Árbitro de vôlei"
"ocupacao_1148","391105","Cronoanalista"
"ocupacao_1149","391110","Cronometrista"
"ocupacao_1150","391115","Controlador de entrada e saída"
"ocupacao_1151","391120","Planejista"
"ocupacao_1152","391125","Técnico de planejamento de produção"
"ocupacao_1153","391130","Técnico de planejamento e programação da manutenção"
"ocupacao_1154","391135","Técnico de matéria-prima e material"
"ocupacao_1155","391205","Inspetor de qualidade"
"ocupacao_1156","391230","Técnico operacional de serviços de correios"
"ocupacao_1157","391210","Técnico de garantia da qualidade"
"ocupacao_1158","391215","Operador de inspeção de qualidade"
"ocupacao_1159","391220","Técnico de painel de controle"
"ocupacao_1160","391225","Escolhedor de papel"
"ocupacao_1161","395105","Técnico de apoio em pesquisa e desenvolvimento (exceto agropecuário e florestal)"
"ocupacao_1162","395110","Técnico de apoio em pesquisa e desenvolvimento agropecuário florestal"
"ocupacao_1163","410105","Supervisor administrativo"
"ocupacao_1164","410230","Supervisor de orçamento"
"ocupacao_1165","410225","Supervisor de crédito e cobrança"
"ocupacao_1166","410220","Supervisor de controle patrimonial"
"ocupacao_1167","410215","Supervisor de contas a pagar"
"ocupacao_1168","410210","Supervisor de câmbio"
"ocupacao_1169","410205","Supervisor de almoxarifado"
"ocupacao_1170","410235","Supervisor de tesouraria"
"ocupacao_1171","411045","Auxiliar de serviços de importação e exportação"
"ocupacao_1172","411040","Auxiliar de seguros"
"ocupacao_1173","411035","Auxiliar de estatística"
"ocupacao_1174","411030","Auxiliar de pessoal"
"ocupacao_1175","411025","Auxiliar de cartório"
"ocupacao_1176","411020","Auxiliar de judiciário"
"ocupacao_1177","411015","Atendente de judiciário"
"ocupacao_1178","411050","Agente de microcrédito"
"ocupacao_1179","411010","Assistente administrativo"
"ocupacao_1180","411005","Auxiliar de escritório, em geral"
"ocupacao_1181","412105","Datilógrafo"
"ocupacao_1182","412110","Digitador"
"ocupacao_1183","412115","Operador de mensagens de telecomunicações (correios)"
"ocupacao_1184","412120","Supervisor de digitação e operação"
"ocupacao_1185","412205","Contínuo"
"ocupacao_1186","413105","Analista de folha de pagamento"
"ocupacao_1187","413110","Auxiliar de contabilidade"
"ocupacao_1188","413115","Auxiliar de faturamento"
"ocupacao_1189","413215","Compensador de banco"
"ocupacao_1190","413210","Caixa de banco"
"ocupacao_1191","413205","Atendente de agência"
"ocupacao_1192","413220","Conferente de serviços bancários"
"ocupacao_1193","413230","Operador de cobrança bancária"
"ocupacao_1194","413225","Escriturário de banco"
"ocupacao_1195","414105","Almoxarife"
"ocupacao_1196","414110","Armazenista"
"ocupacao_1197","414115","Balanceiro"
"ocupacao_1198","414205","Apontador de mão-de-obra"
"ocupacao_1199","414210","Apontador de produção"
"ocupacao_1200","414215","Conferente de carga e descarga"
"ocupacao_1201","415105","Arquivista de documentos"
"ocupacao_1202","415130","Operador de máquina copiadora (exceto operador de gráfica rápida)"
"ocupacao_1203","415115","Codificador de dados"
"ocupacao_1204","415120","Fitotecário"
"ocupacao_1205","415125","Kardexista"
"ocupacao_1206","415205","Carteiro"
"ocupacao_1207","415210","Operador de triagem e transbordo"
"ocupacao_1208","420105","Supervisor de caixas e bilheteiros (exceto caixa de banco)"
"ocupacao_1209","420135","Supervisor de telemarketing e atendimento"
"ocupacao_1210","420130","Supervisor de telefonistas"
"ocupacao_1211","420125","Supervisor de recepcionistas"
"ocupacao_1212","420120","Supervisor de entrevistadores e recenseadores"
"ocupacao_1213","420115","Supervisor de coletadores de apostas e de jogos"
"ocupacao_1214","420110","Supervisor de cobrança"
"ocupacao_1215","421125","Operador de caixa"
"ocupacao_1216","421120","Emissor de passagens"
"ocupacao_1217","421115","Bilheteiro no serviço de diversões"
"ocupacao_1218","421110","Bilheteiro de transportes coletivos"
"ocupacao_1219","421105","Atendente comercial (agência postal)"
"ocupacao_1220","421205","Recebedor de apostas (loteria)"
"ocupacao_1221","421210","Recebedor de apostas (turfe)"
"ocupacao_1222","421310","Cobrador interno"
"ocupacao_1223","421315","Localizador (cobrador)"
"ocupacao_1224","421305","Cobrador externo"
"ocupacao_1225","422105","Recepcionista, em geral"
"ocupacao_1226","422125","Recepcionista de banco"
"ocupacao_1227","422120","Recepcionista de hotel"
"ocupacao_1228","422115","Recepcionista de seguro saúde"
"ocupacao_1229","422110","Recepcionista de consultório médico ou dentário"
"ocupacao_1230","422220","Operador de rádio-chamada"
"ocupacao_1231","422215","Monitor de teleatendimento"
"ocupacao_1232","422210","Teleoperador"
"ocupacao_1233","422205","Telefonista"
"ocupacao_1234","422310","Operador de telemarketing ativo e receptivo"
"ocupacao_1235","422305","Operador de telemarketing ativo"
"ocupacao_1236","422320","Operador de telemarketing técnico"
"ocupacao_1237","422315","Operador de telemarketing receptivo"
"ocupacao_1238","423105","Despachante documentalista"
"ocupacao_1239","423110","Despachante de trânsito"
"ocupacao_1240","424105","Entrevistador censitário e de pesquisas amostrais"
"ocupacao_1241","424110","Entrevistador de pesquisa de opinião e mídia"
"ocupacao_1242","424115","Entrevistador de pesquisas de mercado"
"ocupacao_1243","424120","Entrevistador de preços"
"ocupacao_1244","424125","Escriturário  em  estatística"
"ocupacao_1245","510105","Supervisor de transportes"
"ocupacao_1246","510110","Administrador de edifícios"
"ocupacao_1247","510115","Supervisor de andar"
"ocupacao_1248","510120","Chefe de portaria de hotel"
"ocupacao_1249","510130","Chefe de bar"
"ocupacao_1250","510135","Maître"
"ocupacao_1251","510205","Supervisor de lavanderia"
"ocupacao_1252","510305","Supervisor de bombeiros"
"ocupacao_1253","510310","Supervisor de vigilantes"
"ocupacao_1254","511105","Comissário de vôo"
"ocupacao_1255","511110","Comissário de trem"
"ocupacao_1256","511115","Taifeiro (exceto militares)"
"ocupacao_1257","511205","Fiscal de transportes coletivos (exceto trem)"
"ocupacao_1258","511210","Despachante de transportes coletivos (exceto trem)"
"ocupacao_1259","511215","Cobrador de transportes coletivos (exceto trem)"
"ocupacao_1260","511220","Bilheteiro (estações de metrô, ferroviárias e assemelhadas)"
"ocupacao_1261","511405","Guia de turismo"
"ocupacao_1262","512105","Empregado  doméstico  nos serviços gerais"
"ocupacao_1263","512120","Empregado doméstico diarista"
"ocupacao_1264","512115","Empregado doméstico  faxineiro"
"ocupacao_1265","512110","Empregado doméstico  arrumador"
"ocupacao_1266","513105","Mordomo de residência"
"ocupacao_1267","513110","Mordomo de hotelaria"
"ocupacao_1268","513115","Governanta de hotelaria"
"ocupacao_1269","513205","Cozinheiro geral"
"ocupacao_1270","513210","Cozinheiro do serviço doméstico"
"ocupacao_1271","513215","Cozinheiro industrial"
"ocupacao_1272","513220","Cozinheiro de hospital"
"ocupacao_1273","513225","Cozinheiro de embarcações"
"ocupacao_1274","513315","Camareiro  de hotel"
"ocupacao_1275","513325","Guarda-roupeira de cinema"
"ocupacao_1276","513320","Camareiro de embarcações"
"ocupacao_1277","513310","Camareira de televisão"
"ocupacao_1278","513305","Camareira de teatro"
"ocupacao_1279","513425","Copeiro"
"ocupacao_1280","513430","Copeiro de hospital"
"ocupacao_1281","513435","Atendente de lanchonete"
"ocupacao_1282","513420","Barman"
"ocupacao_1283","513405","Garçom"
"ocupacao_1284","513410","Garçom (serviços de vinhos)"
"ocupacao_1285","513415","Cumim"
"ocupacao_1286","513505","Auxiliar nos serviços de alimentação"
"ocupacao_1287","513605","Churrasqueiro"
"ocupacao_1288","513615","Sushiman"
"ocupacao_1289","513610","Pizzaiolo"
"ocupacao_1290","514105","Ascensorista"
"ocupacao_1291","514120","Zelador de edifício"
"ocupacao_1292","514115","Sacristão"
"ocupacao_1293","514110","Garagista"
"ocupacao_1294","514215","Varredor de rua"
"ocupacao_1295","514225","Trabalhador de serviços de limpeza e conservação de áreas públicas"
"ocupacao_1296","514205","Coletor de lixo domiciliar"
"ocupacao_1297","514230","Coletor de resíduos sólidos de serviços de saúde"
"ocupacao_1298","514305","Limpador de vidros"
"ocupacao_1299","514310","Auxiliar de manutenção predial"
"ocupacao_1300","514315","Limpador de fachadas"
"ocupacao_1301","514320","Faxineiro"
"ocupacao_1302","514330","Limpador de piscinas"
"ocupacao_1303","514325","Trabalhador da manutenção de edificações"
"ocupacao_1304","515135","Socorrista (exceto médicos e enfermeiros)"
"ocupacao_1305","515130","Agente indígena de saneamento"
"ocupacao_1306","515125","Agente indígena de saúde"
"ocupacao_1307","515120","Visitador sanitário"
"ocupacao_1308","515105","Agente comunitário de saúde"
"ocupacao_1309","515110","Atendente de enfermagem"
"ocupacao_1310","515115","Parteira leiga"
"ocupacao_1311","515220","Auxiliar de laboratório de imunobiológicos"
"ocupacao_1312","515225","Auxiliar de produção farmacêutica"
"ocupacao_1313","515215","Auxiliar de laboratório de análises clínicas"
"ocupacao_1314","515210","Auxiliar de farmácia de manipulação"
"ocupacao_1315","515205","Auxiliar de banco de sangue"
"ocupacao_1316","515305","Educador social"
"ocupacao_1317","515310","Agente de ação social"
"ocupacao_1318","515315","Monitor de dependente químico"
"ocupacao_1319","515320","Conselheiro tutelar"
"ocupacao_1320","516125","Maquiador"
"ocupacao_1321","516130","Maquiador de caracterização"
"ocupacao_1322","516140","Pedicure"
"ocupacao_1323","516105","Barbeiro"
"ocupacao_1324","516110","Cabeleireiro"
"ocupacao_1325","516120","Manicure"
"ocupacao_1326","516220","Cuidador em saúde"
"ocupacao_1327","516205","Babá"
"ocupacao_1328","516210","Cuidador de idosos"
"ocupacao_1329","516215","Mãe social"
"ocupacao_1330","516340","Atendente de lavanderia"
"ocupacao_1331","516345","Auxiliar de lavanderia"
"ocupacao_1332","516335","Conferente-expedidor de roupas (lavanderias)"
"ocupacao_1333","516330","Tingidor de roupas"
"ocupacao_1334","516325","Passador de roupas em geral"
"ocupacao_1335","516320","Limpador a seco, à máquina"
"ocupacao_1336","516315","Lavador de artefatos de tapeçaria"
"ocupacao_1337","516310","Lavador de roupas  a maquina"
"ocupacao_1338","516305","Lavadeiro, em geral"
"ocupacao_1339","516405","Lavador de roupas"
"ocupacao_1340","516410","Limpador de roupas a seco, à mão"
"ocupacao_1341","516415","Passador de roupas, à mão"
"ocupacao_1342","516505","Agente funerário"
"ocupacao_1343","516610","Sepultador"
"ocupacao_1344","516605","Operador de forno (serviços funerários)"
"ocupacao_1345","516705","Astrólogo"
"ocupacao_1346","516710","Numerólogo"
"ocupacao_1347","516805","Esotérico"
"ocupacao_1348","516810","Paranormal"
"ocupacao_1349","517105","Bombeiro de aeródromo"
"ocupacao_1350","517110","Bombeiro civil"
"ocupacao_1351","517115","Salva-vidas"
"ocupacao_1352","517205","Agente de polícia federal"
"ocupacao_1353","517210","Policial rodoviário federal"
"ocupacao_1354","517215","Guarda-civil municipal"
"ocupacao_1355","517220","Agente de trânsito"
"ocupacao_1356","517325","Vigia portuário"
"ocupacao_1357","517330","Vigilante"
"ocupacao_1358","517320","Vigia florestal"
"ocupacao_1359","517315","Agente de segurança penitenciária"
"ocupacao_1360","517310","Agente de segurança"
"ocupacao_1361","517305","Agente de proteção de aeroporto"
"ocupacao_1362","517335","Guarda portuário"
"ocupacao_1363","517420","Vigia"
"ocupacao_1364","517415","Porteiro de locais de diversão"
"ocupacao_1365","517405","Porteiro (hotel)"
"ocupacao_1366","517410","Porteiro de edifícios"
"ocupacao_1367","519110","Motociclista no transporte de documentos e pequenos volumes"
"ocupacao_1368","519105","Ciclista mensageiro"
"ocupacao_1369","519210","Selecionador de material reciclável"
"ocupacao_1370","519215","Operador de prensa de material reciclável"
"ocupacao_1371","519205","Catador de material reciclável"
"ocupacao_1372","519310","Esteticista de animais domésticos"
"ocupacao_1373","519315","Banhista de animais domésticos"
"ocupacao_1374","519320","Tosador de animais domésticos"
"ocupacao_1375","519305","Auxiliar de veterinário"
"ocupacao_1376","519805","Profissional do sexo"
"ocupacao_1377","519930","Lavador de garrafas, vidros e outros utensílios"
"ocupacao_1378","519925","Guardador de veículos"
"ocupacao_1379","519935","Lavador de veículos"
"ocupacao_1380","519905","Cartazeiro"
"ocupacao_1381","519910","Controlador de pragas"
"ocupacao_1382","519915","Engraxate"
"ocupacao_1383","519920","Gandula"
"ocupacao_1384","519945","Recepcionista de casas de espetáculos"
"ocupacao_1385","519940","Leiturista"
"ocupacao_1386","520110","Supervisor de vendas comercial"
"ocupacao_1387","520105","Supervisor de vendas de serviços"
"ocupacao_1388","521115","Promotor de vendas"
"ocupacao_1389","521120","Demonstrador de mercadorias"
"ocupacao_1390","521125","Repositor de mercadorias"
"ocupacao_1391","521130","Atendente de farmácia - balconista"
"ocupacao_1392","521110","Vendedor de comércio varejista"
"ocupacao_1393","521105","Vendedor em comércio atacadista"
"ocupacao_1394","521135","Frentista"
"ocupacao_1395","523105","Instalador de cortinas e persianas, portas sanfonadas e boxe"
"ocupacao_1396","523110","Instalador de som e acessórios de veículos"
"ocupacao_1397","523115","Chaveiro"
"ocupacao_1398","524105","Vendedor em domicílio"
"ocupacao_1399","524205","Feirante"
"ocupacao_1400","524215","Vendedor  permissionário"
"ocupacao_1401","524210","Jornaleiro (em banca de jornal)"
"ocupacao_1402","524305","Vendedor ambulante"
"ocupacao_1403","524310","Pipoqueiro ambulante"
"ocupacao_1404","611005","Produtor agropecuário, em geral"
"ocupacao_1405","612005","Produtor agrícola polivalente"
"ocupacao_1406","612115","Produtor de cereais de inverno"
"ocupacao_1407","612120","Produtor de gramíneas forrageiras"
"ocupacao_1408","612125","Produtor de milho e sorgo"
"ocupacao_1409","612110","Produtor de cana-de-açúcar"
"ocupacao_1410","612105","Produtor de arroz"
"ocupacao_1411","612210","Produtor de curauá"
"ocupacao_1412","612215","Produtor de juta"
"ocupacao_1413","612220","Produtor de rami"
"ocupacao_1414","612225","Produtor de sisal"
"ocupacao_1415","612205","Produtor de algodão"
"ocupacao_1416","612310","Produtor na olericultura de raízes, bulbos e tubérculos"
"ocupacao_1417","612315","Produtor na olericultura de talos, folhas e flores"
"ocupacao_1418","612320","Produtor na olericultura de frutos e sementes"
"ocupacao_1419","612305","Produtor na olericultura de legumes"
"ocupacao_1420","612420","Produtor de plantas ornamentais"
"ocupacao_1421","612415","Produtor de forrações"
"ocupacao_1422","612405","Produtor de flores de corte"
"ocupacao_1423","612410","Produtor de flores em vaso"
"ocupacao_1424","612515","Produtor de espécies frutíferas trepadeiras"
"ocupacao_1425","612510","Produtor de espécies frutíferas rasteiras"
"ocupacao_1426","612505","Produtor de árvores frutíferas"
"ocupacao_1427","612610","Produtor de cacau"
"ocupacao_1428","612625","Produtor de guaraná"
"ocupacao_1429","612615","Produtor de erva-mate"
"ocupacao_1430","612620","Produtor de fumo"
"ocupacao_1431","612605","Cafeicultor"
"ocupacao_1432","612705","Produtor da cultura de amendoim"
"ocupacao_1433","612740","Produtor da cultura de soja"
"ocupacao_1434","612735","Produtor da cultura de mamona"
"ocupacao_1435","612730","Produtor da cultura de linho"
"ocupacao_1436","612725","Produtor da cultura de girassol"
"ocupacao_1437","612715","Produtor da cultura de coco-da-baia"
"ocupacao_1438","612710","Produtor da cultura de canola"
"ocupacao_1439","612720","Produtor da cultura de dendê"
"ocupacao_1440","612805","Produtor de especiarias"
"ocupacao_1441","612810","Produtor de plantas aromáticas e medicinais"
"ocupacao_1442","613005","Criador em pecuária polivalente"
"ocupacao_1443","613010","Criador de animais domésticos"
"ocupacao_1444","613110","Criador de bovinos (corte)"
"ocupacao_1445","613115","Criador de bovinos (leite)"
"ocupacao_1446","613105","Criador de asininos e muares"
"ocupacao_1447","613130","Criador de eqüínos"
"ocupacao_1448","613125","Criador de bubalinos (leite)"
"ocupacao_1449","613120","Criador de bubalinos (corte)"
"ocupacao_1450","613205","Criador de caprinos"
"ocupacao_1451","613215","Criador de suínos"
"ocupacao_1452","613210","Criador de ovinos"
"ocupacao_1453","613305","Avicultor"
"ocupacao_1454","613310","Cunicultor"
"ocupacao_1455","613420","Sericultor"
"ocupacao_1456","613415","Minhocultor"
"ocupacao_1457","613410","Criador de animais produtores de veneno"
"ocupacao_1458","613405","Apicultor"
"ocupacao_1459","620105","Supervisor de exploração agrícola"
"ocupacao_1460","620110","Supervisor de exploração agropecuária"
"ocupacao_1461","620115","Supervisor de exploração pecuária"
"ocupacao_1462","621005","Trabalhador agropecuário em geral"
"ocupacao_1463","622020","Trabalhador volante da agricultura"
"ocupacao_1464","622010","Jardineiro"
"ocupacao_1465","622015","Trabalhador na produção de mudas e sementes"
"ocupacao_1466","622005","Caseiro (agricultura)"
"ocupacao_1467","622110","Trabalhador da cultura de cana-de-açúcar"
"ocupacao_1468","622105","Trabalhador da cultura de arroz"
"ocupacao_1469","622115","Trabalhador da cultura de milho e sorgo"
"ocupacao_1470","622120","Trabalhador da cultura de trigo, aveia, cevada e triticale"
"ocupacao_1471","622215","Trabalhador da cultura do rami"
"ocupacao_1472","622210","Trabalhador da cultura de sisal"
"ocupacao_1473","622205","Trabalhador da cultura de algodão"
"ocupacao_1474","622305","Trabalhador na olericultura (frutos e sementes)"
"ocupacao_1475","622320","Trabalhador na olericultura (talos, folhas e flores)"
"ocupacao_1476","622315","Trabalhador na olericultura (raízes, bulbos e tubérculos)"
"ocupacao_1477","622310","Trabalhador na olericultura (legumes)"
"ocupacao_1478","622405","Trabalhador no cultivo de flores e folhagens de corte"
"ocupacao_1479","622410","Trabalhador no cultivo de flores em vaso"
"ocupacao_1480","622415","Trabalhador no cultivo de forrações"
"ocupacao_1481","622420","Trabalhador no cultivo de mudas"
"ocupacao_1482","622425","Trabalhador no cultivo de plantas ornamentais"
"ocupacao_1483","622505","Trabalhador no cultivo de árvores frutíferas"
"ocupacao_1484","622510","Trabalhador no cultivo de espécies frutíferas rasteiras"
"ocupacao_1485","622515","Trabalhador no cultivo de trepadeiras frutíferas"
"ocupacao_1486","622605","Trabalhador da cultura de cacau"
"ocupacao_1487","622620","Trabalhador da cultura de fumo"
"ocupacao_1488","622615","Trabalhador da cultura de erva-mate"
"ocupacao_1489","622610","Trabalhador da cultura de café"
"ocupacao_1490","622625","Trabalhador da cultura de guaraná"
"ocupacao_1491","622720","Trabalhador na cultura de dendê"
"ocupacao_1492","622725","Trabalhador na cultura de mamona"
"ocupacao_1493","622730","Trabalhador na cultura de soja"
"ocupacao_1494","622735","Trabalhador na cultura do girassol"
"ocupacao_1495","622740","Trabalhador na cultura do linho"
"ocupacao_1496","622705","Trabalhador na cultura de amendoim"
"ocupacao_1497","622710","Trabalhador na cultura de canola"
"ocupacao_1498","622715","Trabalhador na cultura de coco-da-baía"
"ocupacao_1499","622805","Trabalhador da cultura de especiarias"
"ocupacao_1500","622810","Trabalhador da cultura de plantas aromáticas e medicinais"
"ocupacao_1501","623015","Trabalhador de pecuária polivalente"
"ocupacao_1502","623020","Tratador de animais"
"ocupacao_1503","623005","Adestrador de animais"
"ocupacao_1504","623010","Inseminador"
"ocupacao_1505","623125","Trabalhador da pecuária (eqüinos)"
"ocupacao_1506","623120","Trabalhador da pecuária (bubalinos)"
"ocupacao_1507","623105","Trabalhador da pecuária (asininos e muares)"
"ocupacao_1508","623110","Trabalhador da pecuária (bovinos corte)"
"ocupacao_1509","623115","Trabalhador da pecuária (bovinos leite)"
"ocupacao_1510","623210","Trabalhador da ovinocultura"
"ocupacao_1511","623215","Trabalhador da suinocultura"
"ocupacao_1512","623205","Trabalhador da caprinocultura"
"ocupacao_1513","623310","Trabalhador da avicultura de postura"
"ocupacao_1514","623305","Trabalhador da avicultura de corte"
"ocupacao_1515","623315","Operador de incubadora"
"ocupacao_1516","623320","Trabalhador da cunicultura"
"ocupacao_1517","623325","Sexador"
"ocupacao_1518","623410","Trabalhador na apicultura"
"ocupacao_1519","623415","Trabalhador na minhocultura"
"ocupacao_1520","623420","Trabalhador na sericicultura"
"ocupacao_1521","623405","Trabalhador em criatórios de animais produtores de veneno"
"ocupacao_1522","630105","Supervisor da aqüicultura"
"ocupacao_1523","630110","Supervisor da área florestal"
"ocupacao_1524","631020","Pescador artesanal de peixes e camarões"
"ocupacao_1525","631015","Pescador artesanal de lagostas"
"ocupacao_1526","631010","Catador de mariscos"
"ocupacao_1527","631005","Catador de caranguejos e siris"
"ocupacao_1528","631105","Pescador artesanal de água doce"
"ocupacao_1529","631210","Pescador profissional"
"ocupacao_1530","631205","Pescador industrial"
"ocupacao_1531","631325","Criador de peixes"
"ocupacao_1532","631305","Criador de camarões"
"ocupacao_1533","631310","Criador de jacarés"
"ocupacao_1534","631315","Criador de mexilhões"
"ocupacao_1535","631335","Criador de rãs"
"ocupacao_1536","631330","Criador de quelônios"
"ocupacao_1537","631320","Criador de ostras"
"ocupacao_1538","631415","Proeiro"
"ocupacao_1539","631410","Gelador profissional"
"ocupacao_1540","631405","Gelador industrial"
"ocupacao_1541","631420","Redeiro (pesca)"
"ocupacao_1542","632010","Raizeiro"
"ocupacao_1543","632015","Viveirista florestal"
"ocupacao_1544","632005","Guia florestal"
"ocupacao_1545","632105","Classificador de toras"
"ocupacao_1546","632110","Cubador de madeira"
"ocupacao_1547","632115","Identificador florestal"
"ocupacao_1548","632120","Operador de motosserra"
"ocupacao_1549","632125","Trabalhador de extração florestal, em geral"
"ocupacao_1550","632215","Trabalhador da exploração de resinas"
"ocupacao_1551","632205","Seringueiro"
"ocupacao_1552","632210","Trabalhador da exploração de espécies produtoras de gomas não elásticas"
"ocupacao_1553","632370","Trabalhador da exploração de tucum"
"ocupacao_1554","632360","Trabalhador da exploração de pequi"
"ocupacao_1555","632355","Trabalhador da exploração de ouricuri"
"ocupacao_1556","632365","Trabalhador da exploração de piaçava"
"ocupacao_1557","632305","Trabalhador da exploração de andiroba"
"ocupacao_1558","632310","Trabalhador da exploração de babaçu"
"ocupacao_1559","632315","Trabalhador da exploração de bacaba"
"ocupacao_1560","632320","Trabalhador da exploração de buriti"
"ocupacao_1561","632325","Trabalhador da exploração de carnaúba"
"ocupacao_1562","632330","Trabalhador da exploração de coco-da-praia"
"ocupacao_1563","632335","Trabalhador da exploração de copaíba"
"ocupacao_1564","632340","Trabalhador da exploração de malva (pãina)"
"ocupacao_1565","632345","Trabalhador da exploração de murumuru"
"ocupacao_1566","632350","Trabalhador da exploração de oiticica"
"ocupacao_1567","632410","Trabalhador da exploração de castanha"
"ocupacao_1568","632420","Trabalhador da exploração de pupunha"
"ocupacao_1569","632405","Trabalhador da exploração de açaí"
"ocupacao_1570","632415","Trabalhador da exploração de pinhão"
"ocupacao_1571","632505","Trabalhador da exploração de árvores e arbustos produtores de substâncias aromát., Medic. E tóxicas"
"ocupacao_1572","632510","Trabalhador da exploração de cipós produtores de substâncias aromáticas, medicinais e tóxicas"
"ocupacao_1573","632520","Trabalhador da exploração de raízes produtoras de substâncias aromáticas, medicinais e tóxicas"
"ocupacao_1574","632525","Trabalhador da extração de substâncias aromáticas, medicinais e tóxicas, em geral"
"ocupacao_1575","632515","Trabalhador da exploração de madeiras tanantes"
"ocupacao_1576","632615","Ajudante de carvoaria"
"ocupacao_1577","632610","Carbonizador"
"ocupacao_1578","632605","Carvoeiro"
"ocupacao_1579","641010","Operador de máquinas de beneficiamento de produtos agrícolas"
"ocupacao_1580","641005","Operador de colheitadeira"
"ocupacao_1581","641015","Tratorista agrícola"
"ocupacao_1582","642010","Operador de máquinas florestais estáticas"
"ocupacao_1583","642005","Operador de colhedor florestal"
"ocupacao_1584","642015","Operador de trator florestal"
"ocupacao_1585","643005","Trabalhador na operação de sistema de irrigação localizada (microaspersão e gotejamento)"
"ocupacao_1586","643010","Trabalhador na operação de sistema de irrigação por aspersão (pivô central)"
"ocupacao_1587","643015","Trabalhador na operação de sistemas convencionais de irrigação por aspersão"
